Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Latin America & Caribbean (excluding high income),LAC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.54701011,53.37013692,53.22228177,53.11345981,53.05639617,53.04019061,53.04846407,53.08794914,53.16218395,53.26752177,53.40246605,53.57433584,53.77919041,54.00082913,54.23768414,54.48713169,54.74314883,55.01053848,55.29039863,55.57781462,55.87367262,56.17293879,56.45976069,56.73269358,57.00213079,57.27369012,57.55262946,57.83943538,58.1306425,58.42300369,58.72482132,59.03794845,59.35512399,59.67472632,59.99729278,60.32430533,60.66073219,61.01095225,61.36737367,61.72372849,62.07725721,62.42507799,62.77215405,63.12202404,63.47103727,63.8123759,64.14536576,64.47195571,64.79319656,65.10857753,65.42175486,65.71593876,65.98803936,66.25039885,66.48870315,66.69668353,66.88795981,67.06244521,67.21625055,67.35851969,67.50120481,67.64487551
Lao PDR,LAO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.37997651,55.24408594,55.13476798,55.01306737,54.80291875,54.65993067,54.63362084,54.59192825,54.54024283,54.47928897,54.40715992,54.33108746,54.25249885,54.16370771,54.04553016,53.86403317,53.60905451,53.30815851,53.01041192,52.7615962,52.5877709,52.4927373,52.46002719,52.46038149,52.47219301,52.49566129,52.52873962,52.56642112,52.60780991,52.64757162,52.67699129,52.68836409,52.68451336,52.67406798,52.67903653,52.72195537,52.81025807,52.96801547,53.20262558,53.49502454,53.83523546,54.226112,54.67882223,55.20431347,55.80182094,56.53104321,57.35975205,58.16302918,58.90487424,59.56956656,60.1656683,60.71474854,61.22768186,61.72869366,62.2335594,62.71960667,63.14978352,63.50634767,63.80764237,64.08125398,64.34709325,64.62608539
Lebanon,LBN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.94111314,51.43066808,51.01985685,50.74335135,50.59908197,50.71742027,51.05539311,51.41758482,51.80092919,52.19924237,52.60796338,53.0267657,53.45217243,53.87511253,54.28830786,54.62581441,54.94557175,55.29008206,55.70026434,56.16830341,56.56138843,56.94161181,57.33319327,57.68577342,57.9576224,58.19872937,58.41898023,58.6565898,58.90445808,59.05690877,59.13104309,59.26565712,59.50041738,59.78763205,60.11869674,60.50053793,60.92367267,61.37939144,61.87592349,62.40268281,62.92766214,63.44194842,63.95403882,64.49045825,65.08067297,65.69888572,66.28820594,66.83537411,67.33532299,67.76852861,68.11758558,68.38744026,68.58346912,68.69851237,68.74441426,68.12338982,66.85329728,65.6183904,64.4482736,63.37600755,62.81486056,62.75952231
Liberia,LBR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.5167815,56.50265729,56.41951787,56.25242256,55.93880644,55.6189217,55.39583357,55.18706331,54.99216418,54.79907482,54.62342427,54.4603698,54.30114958,54.14902537,53.99170993,53.79986331,53.58096668,53.34923183,53.10329753,52.86389472,52.64208255,52.45920219,52.32519495,52.21284588,52.21477476,52.32699483,52.44069458,52.58191009,52.77416044,53.01343914,53.18399687,53.35159139,53.57570097,53.81680776,54.07059814,54.29385527,54.44365874,54.52488147,54.57646744,54.57282266,54.49403915,54.4021034,54.28421785,54.13726461,53.9612288,53.76142188,53.55164689,53.34794764,53.25433169,53.21393457,53.17371633,53.56254303,53.8531798,53.7657213,53.78978572,53.92019953,54.08916836,54.26246046,54.48536433,54.77294295,55.1682434,55.64656824
Libya,LBY,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.82989041,53.47460034,53.04659393,52.52749947,52.00396223,51.2540502,50.15058934,48.98726651,47.90459018,46.92571436,46.0581968,45.30475101,44.77987337,44.86399463,45.33897605,45.87588191,46.56269608,47.36028137,48.26561175,49.26991104,50.32898823,51.36118377,52.28938859,53.08723995,53.76542938,54.31408166,54.72951503,55.05993894,55.41501878,55.8625002,56.37772207,56.95101372,57.58194285,58.2663426,58.99055996,59.70131815,60.3577461,60.98007576,61.59392117,62.23022429,62.84780757,63.39013927,63.87973639,64.31307425,64.65883232,64.92562675,65.23667253,65.5605647,65.82981857,66.04946298,66.18029533,64.65720188,63.03273641,63.34833751,63.61380991,63.79493834,64.01866481,64.35393093,64.79940776,65.28977843,65.79515571,66.32142227
St. Lucia,LCA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.78523908,49.17772998,48.58857323,48.03134254,47.50881984,47.02960092,46.61506634,46.27253631,46.01072704,45.8496137,46.04374818,46.53874968,47.04669491,47.56852752,48.07978823,48.54076791,48.95147745,49.33440222,49.70314403,50.07345401,50.4645121,50.90369103,51.3580335,51.75820711,52.09091709,52.39659212,52.72143284,53.06769996,53.42367454,53.80633862,54.29547227,54.89105383,55.64233028,56.50272047,57.30814318,58.04342689,58.72026187,59.36032524,59.96493577,60.5046902,61.0369906,61.71513791,62.52831436,63.34511934,64.11875377,64.85151358,65.55855577,66.24153822,66.87547456,67.44279926,68.12355574,68.8984028,69.55736928,70.11584765,70.62816248,71.12080992,71.56283391,71.90702374,72.16282155,72.36642803,72.51062144,72.62728115
Latin America & Caribbean,LCN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.68887079,53.52290476,53.38566364,53.28523986,53.23306804,53.22068123,53.23400477,53.27891501,53.35866891,53.47088157,53.61694835,53.80251022,54.02017919,54.25420521,54.50214509,54.76049309,55.0237967,55.29669098,55.5800213,55.86924861,56.16555661,56.46394348,56.74955679,57.02136723,57.28799999,57.5542402,57.82531158,58.10208721,58.38167596,58.66077237,58.94799055,59.24601927,59.54858845,59.85486276,60.16544396,60.48140895,60.8072693,61.14660614,61.49264663,61.84013501,62.18592333,62.52823891,62.87138365,63.21809298,63.56501969,63.90418455,64.23375409,64.5544515,64.86647486,65.16954624,65.46806268,65.74701721,66.00346153,66.24908398,66.47138952,66.66434147,66.83865599,66.98913139,67.10824427,67.21534977,67.33442003,67.46220631
Least developed countries: UN classification,LDC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.44359952,54.31216632,54.17014496,53.99452627,53.79554149,53.61989251,53.46936204,53.32411555,53.18634367,53.04820373,52.90497194,52.74576119,52.58165615,52.44940387,52.35589624,52.29560355,52.24111835,52.18483084,52.13971393,52.09333841,52.02337493,51.95221805,51.91936873,51.92304152,51.93945198,51.95791301,51.9926938,52.03894024,52.08846264,52.13706784,52.19056278,52.27021448,52.3728421,52.46553587,52.60964664,52.77752898,52.88791487,52.99768838,53.17114728,53.37181748,53.55622721,53.73324865,53.89054202,54.04201354,54.2042298,54.37372909,54.52642537,54.64786531,54.77511108,54.93078553,55.10290128,55.29681173,55.49667238,55.69749976,55.90794602,56.10963153,56.31658006,56.53456534,56.74523843,56.95059999,57.171432,57.39822657
Low income,LIC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.27383058,54.23719253,54.19217307,54.09715599,53.9585101,53.8175877,53.64813131,53.43621478,53.23181507,53.04570285,52.86727065,52.68222368,52.49719854,52.36121805,52.27402766,52.19582212,52.10780624,52.02640381,51.98830599,51.9651557,51.92291332,51.88593781,51.89995906,51.94617097,51.98067178,51.99403767,51.99174746,51.9731023,51.93805051,51.88366033,51.81706559,51.76433137,51.71463149,51.63284112,51.64313369,51.68475321,51.60522352,51.51267297,51.50156255,51.54547662,51.60258484,51.67932204,51.76150407,51.85382485,51.96513035,52.09278167,52.24883261,52.39359371,52.51579621,52.64626758,52.78399916,52.94090003,53.07049678,53.14166581,53.22484642,53.34922848,53.5302969,53.74947523,53.98559793,54.24524821,54.5123476,54.77691365
Liechtenstein,LIE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.14958718,63.34313463,63.66750864,63.94042553,64.14154,64.24227682,64.33337729,64.42441054,64.34710909,64.17939488,64.12110579,64.26231032,64.63676679,65.0599973,65.40330418,65.74250977,66.14494363,66.51962947,66.91386077,67.30921574,67.74251605,68.21194666,68.63382447,69.15312134,69.70476911,70.15736126,70.42416878,70.5576937,70.74274876,70.85853332,70.93118253,70.9887548,70.97461208,70.94495535,70.89649057,70.92748462,71.01509398,71.11628712,71.15829696,71.14824467,71.23370627,71.26185375,71.13792182,71.12205882,71.13265306,70.99570853,70.86945929,70.7165109,70.53290208,70.27008087,70.12887602,69.97568322,69.66812311,69.35919903,69.0159449,68.77526436,68.45079036,68.06286868,67.63966371,67.20934463,66.88512746,66.59280985
Sri Lanka,LKA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.03221005,54.16342346,54.36745692,54.59225433,54.76060082,54.90723161,55.09119406,55.28335129,55.48146485,55.70593852,55.95585001,56.2301775,56.54006591,56.90159568,57.31219495,57.7233186,58.08171288,58.39097284,58.65360191,58.86082227,59.03488938,59.18953244,59.38863391,59.66093371,59.95039243,60.25076344,60.57199429,60.91731326,61.28182591,61.61892809,61.9344413,62.26774847,62.613895,63.01411034,63.50033623,64.01687849,64.53669602,65.01937423,65.4245056,65.76769077,66.06237702,66.32070623,66.5233648,66.66420507,66.77783831,66.86805989,66.93120768,66.95166501,66.9320284,66.88645536,66.83918072,66.793092,66.65595478,66.43570306,66.21428222,66.02590912,65.89298011,65.78664319,65.68867984,65.62209464,65.60980815,65.62869566
Lower middle income,LMC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.81235647,55.50359615,55.20851321,54.91597976,54.69752066,54.56618259,54.47069659,54.41448313,54.39004812,54.39395122,54.42709012,54.46845563,54.52203555,54.59384604,54.67556486,54.77232685,54.86692589,54.97016802,55.09042418,55.19969029,55.30628306,55.42463489,55.52989329,55.61455004,55.69244275,55.78298598,55.89362294,56.02219989,56.17520044,56.34425341,56.52926425,56.73566306,56.93277044,57.13701423,57.3791287,57.66823124,57.9964823,58.35318527,58.73486106,59.12578725,59.50402357,59.86292268,60.1904731,60.50426929,60.82668054,61.14579068,61.45848918,61.76476022,62.05301933,62.32340974,62.58185583,62.81712987,63.02509186,63.21778688,63.39053924,63.54609968,63.7067003,63.87434112,64.03378203,64.18537673,64.35251312,64.54106872
Low & middle income,LMY,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.93299818,55.85665453,55.69372762,55.37250431,55.11631866,55.00302117,54.94276898,54.96964727,55.01651566,55.0515828,55.13064204,55.20586564,55.31965496,55.44254223,55.49299044,55.53301847,55.59004384,55.79353912,56.22456914,56.66267431,57.03150982,57.37784858,57.65873982,57.95814306,58.29405672,58.60506516,58.88152557,59.10115479,59.29884605,59.46293804,59.56846569,59.68509368,59.81251957,59.93451814,60.10867271,60.33863982,60.60899582,60.93512972,61.27668459,61.61504501,61.96362207,62.32703877,62.70428408,63.06729353,63.42291621,63.78379133,64.09262162,64.33192907,64.53563363,64.70711959,64.85269188,64.95864204,65.0101012,65.02544784,65.01443775,64.98709997,64.95643504,64.90718925,64.86149143,64.83791275,64.84403209,64.89930409
Lesotho,LSO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.41032042,50.40879491,50.45126618,50.60011432,50.9036345,51.02517439,50.91660556,51.02663662,51.36540949,51.77359453,52.23191626,52.71030938,53.18703622,53.64891692,54.07170004,54.41904159,54.65342224,54.60092627,54.35863921,54.13606308,53.91214931,53.69013689,53.48307141,53.30026641,53.13675301,53.07398356,53.2877895,53.46322028,53.4255563,53.42309665,53.48916646,53.61912578,53.79772581,54.01829138,54.28617711,54.58387547,54.87624019,55.21275833,55.60839609,56.01436234,56.41516939,56.78476278,57.13248364,57.46426296,57.77444061,58.0789957,58.39142444,58.76635081,59.12551469,59.39497872,59.66487653,59.94381346,60.204101,60.41157922,60.54907725,60.68787156,60.85356309,61.03506515,61.23665104,61.41717566,61.56159886,61.69358188
Late-demographic dividend,LTE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.60171598,56.73586783,56.69213164,56.31293031,56.01351641,55.9410224,55.95354399,56.12634772,56.30695171,56.42725143,56.61280441,56.7770237,57.01091589,57.24530929,57.30746177,57.32492542,57.37058049,57.71592,58.53449392,59.37694811,60.07534093,60.71954595,61.23863851,61.82144042,62.49340352,63.10300759,63.61565596,63.98687053,64.29245995,64.5176043,64.60425773,64.6926865,64.8312689,64.96507129,65.16010095,65.42937901,65.77557929,66.22455472,66.67110566,67.09653162,67.56067255,68.0840244,68.68560711,69.26960518,69.82144234,70.39517279,70.84936699,71.1394367,71.36389651,71.51912027,71.6079129,71.61144559,71.49800993,71.30382465,71.04633411,70.74494992,70.41705058,70.01699316,69.63083188,69.30369026,69.01930123,68.83670403
Lithuania,LTU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.43983961,63.25524317,63.10360017,63.02953595,63.00712111,62.99487533,62.97542093,62.94746547,62.90179917,62.8623063,62.82910097,62.78535346,62.79524408,62.94557319,63.24390189,63.64439308,64.09378405,64.52129156,64.91264138,65.28405326,65.65029141,66.03765428,66.42400375,66.74405698,66.95790728,67.08055932,67.11179941,67.04945024,66.91730965,66.75638762,66.56822106,66.36728466,66.16068297,65.99269769,65.94236003,65.94063541,65.94918031,65.97635847,66.03781383,66.15561495,66.28502628,66.43303835,66.61563986,66.77162847,66.88562846,67.01023823,67.12423955,67.21651501,67.2624871,67.23609871,67.14269126,67.01813586,66.88679125,66.71080195,66.47169255,66.1803426,65.84889218,65.49420716,65.17230199,64.84772469,64.50986104,64.22735826
Luxembourg,LUX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.08809299,67.66623393,67.31550842,67.00572126,66.63781336,66.25393427,65.90870545,65.60922877,65.41945993,65.33704427,65.29165267,65.4054955,65.70210024,65.9233188,66.09180192,66.31233097,66.60054118,66.87954358,67.09230092,67.33740756,67.65830632,68.04591835,68.46748123,68.95294856,69.37389876,69.59704311,69.72702827,69.80458888,69.73344545,69.55450207,69.33404849,69.05060449,68.74214591,68.41119493,68.06539591,67.75305389,67.49152653,67.29152999,67.14726016,67.02538847,67.10450201,67.22115266,67.19154543,67.26642096,67.35719661,67.45339183,67.60872856,67.77752655,67.98636202,68.19347699,68.40393674,68.73723963,69.02020319,69.10197757,69.15817178,69.2609423,69.42475456,69.53491005,69.54852092,69.53060859,69.46087362,69.34114475
Latvia,LVA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.30471519,67.13864842,67.032306,67.0034401,67.00107386,66.9966481,66.96463344,66.88291514,66.74230592,66.61122523,66.51174276,66.38713128,66.29381897,66.29147815,66.33686568,66.41542915,66.52779162,66.63218916,66.72042063,66.80822323,66.90942492,67.06386389,67.24275038,67.35529763,67.41458168,67.47076574,67.45429193,67.32152289,67.11556585,66.88898889,66.67230611,66.4480747,66.21834939,66.04975921,66.00291699,66.05476994,66.15756894,66.32127846,66.60617535,66.95048799,67.22801119,67.46821394,67.68282617,67.79233436,67.823886,67.84455098,67.82574902,67.75903436,67.6199026,67.41856434,67.2209849,66.9487437,66.55312821,66.05987783,65.53938039,65.06762579,64.59120861,64.11087736,63.72654802,63.33414295,62.94959231,62.75866246
"Macao SAR, China",MAC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.50960941,52.73504728,52.34547595,52.10259377,51.96965935,51.91790804,52.13010084,52.75170885,53.74320072,55.11301245,56.86397017,58.94713037,61.0667975,62.90412064,64.47387577,65.78824273,66.85525246,67.68977902,68.31803486,68.73102895,68.86158349,68.90387824,68.9983151,69.02645228,68.97621398,68.89612635,68.79321916,68.64475678,68.46678593,68.23167406,67.91666548,67.53308931,67.13237792,66.84217093,66.74117334,66.78898551,66.9799677,67.38616394,67.99016658,68.73598767,69.64207777,70.72180396,71.94878409,73.2617997,74.61209031,75.89952499,77.04361254,78.06454117,78.92884922,79.55806497,79.97566827,80.09809055,79.7941371,79.27780732,78.74900483,78.18221862,77.54849499,76.80568235,75.92662571,74.95609525,73.98559479,73.06494108
St. Martin (French part),MAF,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.08235579,50.88069516,50.79184232,50.80680813,50.99657094,51.55716503,52.29976209,53.060068,53.24722576,52.94482331,52.73181661,52.56001343,52.41249591,52.30965276,52.32260566,52.67823605,53.34638532,54.12284392,55.00509684,56.10142631,57.41383745,58.94505495,61.85106621,65.18377001,67.54267238,69.04352806,69.92431721,70.32561262,70.421399,70.38987207,69.79592562,68.69606069,67.72227101,66.96982648,66.43578005,66.12196365,66.00809331,66.09724047,66.43529654,66.84193343,67.00721052,67.02153917,67.01272444,66.94854208,66.8389583,66.71200526,66.61205863,66.60217273,66.72481465,66.98033572,67.21981458,67.14580468,66.8211847,66.54835225,66.5135208,66.57909766,66.56660251,66.67343064,66.80944714,66.86291382,66.95081866,67.07254089
Morocco,MAR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.71002214,51.14432862,50.64936175,50.22287813,49.9842766,49.8923862,49.83957675,49.82019532,49.85740069,49.95821397,50.11271674,50.31392523,50.53706797,50.77632505,51.05325234,51.35736699,51.67822899,52.02517127,52.37839717,52.71724338,53.04120471,53.34821141,53.64333668,53.92494972,54.20332465,54.50325838,54.82104702,55.16196673,55.54339078,55.95782915,56.39574164,56.82346575,57.23912342,57.68335581,58.17191127,58.72174746,59.3175593,59.92095592,60.51008525,61.07885203,61.63522241,62.18129514,62.70818739,63.20544097,63.70130254,64.2091513,64.6815326,65.09032876,65.4395292,65.71589842,65.91354376,66.0402376,66.12307134,66.17475647,66.17904581,66.14204461,66.09586788,66.02687007,65.92557859,65.82450629,65.75707775,65.72254518
Monaco,MCO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.65902053,66.9146848,66.74432281,65.97896801,65.20688746,64.627313,64.30434314,64.2949186,64.17529066,63.76887474,63.49065738,63.30353515,63.13029853,63.11973388,63.23258714,63.17655586,63.08666525,63.19640271,63.43419888,63.81947938,64.31776633,64.89700924,65.3453497,65.44398785,65.35421984,65.26538689,65.20174146,65.16890117,65.17624952,65.35175211,65.51979953,65.47408716,65.34608453,65.22047447,65.07375292,64.90693094,64.76244522,64.60578382,64.47166209,64.44502755,64.41915264,64.21625287,63.90415612,63.59444866,63.30556977,63.06995846,62.91743463,62.86019546,62.43801394,61.21321544,59.6545956,58.17498895,56.80321609,55.58848852,54.5153697,53.5187704,52.89785679,52.63669371,52.33060574,51.93335854,51.537024,51.22390013
Moldova,MDA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.9714611,59.36939849,58.98124645,58.87696289,59.03324296,59.4540001,60.00224659,60.52661944,61.05309248,61.59678036,62.15340839,62.7124276,63.26717306,63.81494411,64.34068189,64.81753563,65.21566133,65.49870419,65.66928069,65.7359642,65.73179975,65.70360651,65.62277147,65.42576002,65.0948843,64.71472634,64.33140964,63.97905198,63.74092314,63.65678126,63.69868433,63.80955827,63.92190531,64.04614338,64.27116965,64.62074429,65.0939067,65.64057063,66.24993626,66.94184105,67.52860647,68.00104321,68.54196915,69.13213102,69.65527884,70.09194573,70.43738276,70.70152183,70.95599595,71.20046246,71.46287599,71.71381869,71.87761828,71.80533,71.27190444,70.44405484,69.6021206,68.82602957,68.14624692,67.52068104,66.99536476,66.58787104
Madagascar,MDG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.8009383,51.24431944,50.73487542,50.3008888,50.12616732,50.15108677,50.16338439,50.15808187,50.13176324,50.07844954,49.99724387,49.87627289,49.72904898,49.59218541,49.48427209,49.40870241,49.36222824,49.34333967,49.34897199,49.38070682,49.44502011,49.55863873,49.72140454,49.9222312,50.15359934,50.40753093,50.69633094,50.99135817,51.25335862,51.48064001,51.66504218,51.81014531,51.92716208,52.01693351,52.07276519,52.08584168,52.06065268,52.02112268,51.99034853,51.98251885,52.01486381,52.07901535,52.1790302,52.32212425,52.49649412,52.70346765,52.93494568,53.18356505,53.45402579,53.74729627,54.06843147,54.42474275,54.80532294,55.18213897,55.51846549,55.80942149,56.07232712,56.31372341,56.54766474,56.78484149,57.03414468,57.30197512
Maldives,MDV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.5791521,58.28614612,57.8385168,57.22854973,56.40155668,55.25675294,54.06461998,53.24063173,52.80269541,52.51110238,52.26078666,52.08671084,52.02438345,52.08759449,52.12982255,51.98810838,51.7798837,51.67911247,51.59397532,51.50225166,51.49420965,51.56869795,51.73946053,52.01252373,52.2496041,52.11192146,51.64976968,51.19898559,50.88037507,50.67427743,50.46253284,50.26017661,50.17406449,50.23744588,50.48096558,50.98912505,51.7475454,52.64570324,53.67773817,54.86118852,56.16189362,57.50730448,58.83465882,60.13918725,61.44283423,62.73882965,64.20743606,65.85416116,67.40633989,68.74027682,69.84563347,70.73687275,71.42510634,71.94792977,72.42884018,72.87606008,73.22920622,73.51304499,73.73570212,73.85541954,73.82658357,73.73793646
Middle East & North Africa,MEA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.26536926,52.98370193,52.75954309,52.56648809,52.43966103,52.35590668,52.27250114,52.21327241,52.18901002,52.19257923,52.20646073,52.22881994,52.25956549,52.30946073,52.38176551,52.41067572,52.38476984,52.41589671,52.50065579,52.58090461,52.66125443,52.85432622,53.03118546,53.09028569,53.15468473,53.2323099,53.32107229,53.42373727,53.5562355,53.74062972,54.02984648,54.42213229,54.76292156,55.06508824,55.46595115,56.03079452,56.66216256,57.36470858,58.1173124,58.88247391,59.64755683,60.39779712,61.07818459,61.72331779,62.36127765,62.98818131,63.65545193,64.31175594,64.82640682,65.18685269,65.40242294,65.44305436,65.37217454,65.22882082,65.02473061,64.83188524,64.71972135,64.65568473,64.61703422,64.618866,64.59965111,64.6190454
Mexico,MEX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.52673213,50.342561,50.19304916,50.08760854,49.99731818,49.88242194,49.76191838,49.66408574,49.5894369,49.53337611,49.5005802,49.5706903,49.73173929,49.90091838,50.08247699,50.27608247,50.48664827,50.72912662,51.0148147,51.35321903,51.75492873,52.20290154,52.6609158,53.12722471,53.6105739,54.10341483,54.6202664,55.17096014,55.72889756,56.27874285,56.84282637,57.4087535,57.9193722,58.35528742,58.74286605,59.09757268,59.43807145,59.78212099,60.11549112,60.43974914,60.75668188,61.0544783,61.34459686,61.63354014,61.94155314,62.27690053,62.62092584,62.96304119,63.29090143,63.61030034,63.9449729,64.24823519,64.52205952,64.81499846,65.11279536,65.40589336,65.67348566,65.91120514,66.13703864,66.380167,66.64196025,66.91322612
Marshall Islands,MHL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,46.36573547,46.1303334,45.93440122,45.73510754,45.56651651,45.40046271,45.21655848,45.52250191,46.60492358,47.90920744,48.64199591,48.42081805,47.7805019,47.25922733,46.97701962,46.82133284,46.5759548,46.27397402,45.93034926,45.58442819,45.38022665,45.35958337,45.41707045,45.47880473,45.51913882,45.53924337,45.53137415,45.50116329,45.5323727,45.79443407,46.26526956,46.78504256,47.31438092,47.88178447,48.52877738,49.21304879,49.90977531,50.61977157,51.29362639,52.02151077,52.92349399,53.93196479,54.92421462,55.86130329,56.75432392,57.55707489,58.1663054,58.52586582,58.65301534,58.5897412,58.36227312,58.36062788,58.69354916,59.06917872,59.49800173,59.97834425,60.42645203,60.77055938,61.07873622,61.46863856,61.96920313,62.55172414
Middle income,MIC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.04542631,55.96750764,55.79698217,55.46018746,55.19598816,55.08471321,55.03207138,55.07565455,55.14021345,55.1909034,55.28819122,55.38196352,55.51713345,55.65877212,55.71984502,55.76945542,55.83818704,56.06346256,56.53031687,57.00434686,57.40390339,57.77783672,58.07938238,58.39990233,58.76112982,59.09748538,59.39769121,59.63829695,59.8566831,60.04124421,60.16353929,60.29757586,60.44652684,60.59403949,60.78964514,61.04350989,61.35236817,61.7228782,62.10384806,62.47835389,62.86296189,63.26303622,63.68197065,64.08669383,64.48127169,64.88141701,65.22465887,65.49368084,65.72540434,65.92126834,66.08803409,66.20893214,66.27111402,66.29713859,66.29223869,66.26569534,66.23079265,66.17138276,66.11440716,66.0803013,66.07835823,66.1313087
North Macedonia,MKD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.7807904,57.95326148,57.98146444,58.07786334,58.42184494,58.78233726,59.17818189,59.6667357,60.27146217,60.94350082,61.61386253,62.19239713,62.72814816,63.26160948,63.75051913,64.20017779,64.63074501,65.00616201,65.30092007,65.5532699,65.78580856,65.9702961,66.11689724,66.24842171,66.35153333,66.43048588,66.48900655,66.53215343,66.57509538,66.63276824,66.72342961,66.90103433,66.83357098,66.46550416,66.22176454,66.26632338,66.54395403,66.93244575,67.36046923,67.67057264,67.80047749,67.80521812,67.90712328,68.16404472,68.44782765,68.76068145,69.0860567,69.38679272,69.65658579,69.91677383,70.14955383,70.34887949,70.45884739,70.42693768,70.30263275,70.16148773,70.03697761,69.91375622,69.75806852,69.5226651,69.29367385,69.1659654
Mali,MLI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.90769747,56.83251675,56.78826245,56.75566436,56.68427277,56.59140828,56.48261143,56.33975019,56.17041656,55.9811761,55.77851225,55.5454828,55.28910382,55.02363074,54.74318503,54.44097485,54.10216966,53.75178317,53.40391786,53.04323353,52.69199163,52.3549476,52.03529622,51.75058798,51.46358096,51.14049194,50.77889568,50.40296996,50.06345537,49.80627691,49.64907872,49.52694653,49.42978799,49.39305536,49.41180038,49.48110307,49.58022212,49.70503561,49.88117056,50.08486311,50.27229936,50.44115615,50.57858876,50.66797843,50.69699489,50.64469991,50.55089383,50.45087278,50.3292067,50.18745217,50.0269219,49.85082359,49.56802088,49.33068377,49.26169739,49.23811924,49.27673939,49.37421919,49.5008979,49.66418498,49.89613665,50.16899351
Malta,MLT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.60022777,57.2412535,58.0226083,58.88420939,59.80631192,60.71167061,61.55438281,62.29878667,62.96542585,63.5834625,64.13015909,64.59525419,65.05449904,65.49085527,65.85880753,66.19913084,66.452802,66.62523718,66.75293503,66.82210115,66.83204082,66.81748099,66.78320186,66.66763881,66.52176049,66.39999427,66.33573943,66.2946372,66.23484052,66.19235716,66.21514184,66.30437289,66.42232228,66.55034158,66.71056073,66.883332,67.00292523,67.13828492,67.32758785,67.51624125,67.68980854,67.88237766,68.1440628,68.44359688,68.77165645,69.12103128,69.47050991,69.73653238,69.65891512,69.31419976,68.94222159,68.58637631,68.283024,68.06193932,67.89586978,67.78232002,67.73853177,67.73983987,67.79597059,67.87988114,67.95994241,67.99883436
Myanmar,MMR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.54391293,56.17261979,55.82574583,55.50366088,55.31040595,55.23531884,55.18074657,55.15327351,55.15613577,55.19083954,55.25426565,55.33328938,55.42957408,55.50981445,55.57399693,55.65674067,55.75012998,55.87158169,56.02499546,56.1882149,56.37006649,56.56508164,56.74334869,56.94910252,57.19708621,57.46825274,57.77785789,58.12506164,58.50527103,58.88299597,59.23915536,59.58057998,59.91703052,60.26267662,60.63068146,61.02121385,61.42340314,61.85075925,62.31453684,62.79688198,63.2556019,63.65274097,63.97867653,64.2599474,64.54987665,64.86470259,65.18932593,65.51289185,65.86490262,66.21352876,66.5254216,66.83768816,67.14578793,67.43345761,67.66054198,67.82669585,67.97740808,68.13001105,68.26225543,68.35367664,68.42223298,68.48995339
