Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Gambia, The",GMB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,43.57732742,47.18984831,50.99335277,51.09171095,40.90885727,37.18131004,40.75574324,42.38109375,43.71549725,43.61459784,46.35488732,47.51711747,59.88797433,63.25521305,63.59847279,66.75703113,59.63816024,62.48225098,64.78919132,53.91661642,56.09831985,59.28690415,58.45328265,65.27742022,71.58267909,34.66402724,36.85037698,36.43790648,28.67646094,35.50114899,29.15572278,25.38529555,28.56538762,28.01593644,30.56114557,25.10846505,32.48556634,37.76500659,29.33951669,30.11543262,29.33975624,26.26088701,24.61389928,26.0312869,26.34470015,25.78029758,27.85899088,26.482755,36.42103533,33.34117199,30.10989187,36.52959988,41.38268255,34.4282546,37.87857314,35.62093901
Guinea-Bissau,GNB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,30.18866179,34.31195437,35.63015886,40.72648244,39.24842729,25.94671356,27.93533926,32.60217722,36.05310886,41.52645047,41.84189444,35.71855927,41.28519523,32.25372335,51.28141456,57.709533,31.83510513,38.95615094,51.16819428,46.18951631,37.03451335,37.79112279,50.11188577,32.71686422,34.30937124,35.14326329,31.83576744,39.88313465,35.8428445,42.81647089,33.1174935,26.82298343,23.35127899,24.59180791,26.38522046,25.16865041,27.60053188,33.9507886,32.7914364,35.22253799,35.22432161,30.94700051,25.6977795,25.82319957,31.38561405,32.23849284,31.30411011,33.0730443,30.74202053,35.08463592,29.24879649,
Equatorial Guinea,GNQ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.60708868,36.20713192,45.46249589,39.46365642,47.86986717,58.9097918,39.28203398,44.77043065,39.23996826,38.41591007,42.21958535,41.18790078,43.56515304,44.0311469,43.74804288,45.94063859,46.5940499
Greece,GRC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.56990184,14.12113036,14.75848566,15.2725669,16.71815632,17.01907716,15.62064636,15.2281928,15.64925971,15.59885635,15.22699834,15.16236603,16.18776183,20.09286169,21.26118655,21.18132017,20.83001955,20.68136482,19.48386616,20.3584322,25.26174183,25.75086864,24.64242831,24.69940507,24.09752733,24.25417754,24.95752186,24.19427941,23.29865561,24.83810412,25.34971832,24.39314726,23.94375441,22.97813173,21.71751277,22.68259746,23.20927614,23.05196349,25.97169702,28.12151933,34.69729639,33.35122477,30.23614156,29.64547092,29.19032675,29.58863376,31.67622983,35.00410429,35.9681465,28.76165978,29.39918357,31.34418993,33.31870533,32.66929458,34.04072941,33.15053123,32.73174172,36.54485631,41.15712046,41.77429353,39.68239577,48.58689937
Grenada,GRD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.50139259,48.86570746,58.64726722,51.89074051,58.76478897,70.39409138,55.02624827,76.41639437,92.55001006,63.46641088,58.21081601,48.61576077,45.52153588,45.07262521,43.51502212,45.32211172,51.19877419,48.83619233,
Guatemala,GTM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.53622217,13.49493949,13.42252536,15.93284764,18.08944793,19.61093733,19.13424894,19.51152391,18.41664079,17.43033796,17.77836134,18.69709794,18.53614429,20.2047322,25.66503323,23.53328396,27.58344088,26.25672927,27.26254481,25.85112781,24.91908564,23.60150949,18.68762138,14.55248444,15.15100301,12.98401607,14.59211949,22.29405505,21.93623865,22.47409728,24.84196453,21.56765026,27.29625964,26.07589705,24.85094775,25.43038631,22.58283566,23.59584313,26.25213334,27.35558273,28.95055351,42.00548489,40.37853473,40.82123947,42.79546265,41.64879809,42.57209031,43.02084671,40.0543846,33.67286049,36.89972824,37.97934526,36.6923267,34.68706536,33.33891636,30.06354563,27.61964822,27.5743741,28.84235554,27.90544497,24.83066999,32.07177132
Guam,GUM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.61343547,46.34351359,46.13595244,43.74554949,49.05615857,56.60677735,57.38514384,54.66031483,54.940392,59.16934189,57.68281102,60.02963512,59.51871658,53.26780479,51.44890696,50.29103609,53.78137384,55.79641847,57.47536527,59.88894333
Guyana,GUY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,56.95681974,52.98179535,44.88330341,46.13342184,53.51901767,57.65517241,60.15946502,59.79308723,55.1468988,55.43521861,57.00149365,54.68888495,58.76856332,68.88957816,66.41877029,74.90526316,91.004313,78.76767138,63.09852489,69.2255486,93.64058355,92.31059438,70.08298755,64.57765668,51.35898669,61.88205128,53.21198402,90.76258444,67.93137187,73.53340505,79.85956003,120.2945606,149.2246626,131.0468463,117.115868,112.116602,108.7162232,109.4766061,107.9096766,104.5508431,110.6873973,106.7027174,104.4218929,99.48579368,105.1626137,109.7278887,,,,,,,,,,,,,,,,
High income,HIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,12.96981181,12.99044155,13.32140672,14.9669821,18.53916124,17.11618832,17.94957524,18.18524651,17.73018735,19.56335246,20.95906526,20.26495269,19.53961845,18.73037184,19.16237812,18.50266094,17.32746732,17.78877551,18.13427522,18.87128312,19.35768873,18.7631312,18.63032538,17.85612414,18.54680438,19.84160813,20.55472635,21.40717729,21.47282498,21.51598609,23.35643396,22.77182296,22.59119328,23.24414425,24.9344319,26.39637158,28.31694611,29.48469365,31.07236244,26.21447524,28.90331554,31.23014822,30.98935877,31.21510208,31.39712679,30.03423259,29.03188306,30.19917426,31.00393534,30.4191379,28.11083882,30.62994481
"Hong Kong SAR, China",HKG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,90.63715627,86.65822493,80.19564592,80.58546433,72.26402924,79.44265509,75.97415186,84.83033932,86.14498122,85.48428979,85.1542296,76.44429268,79.10808914,81.84165961,77.80757829,78.76211286,76.82850281,84.57018955,88.33890905,89.26186647,92.05141205,84.30448203,92.26209379,95.95445662,93.88051545,95.60190313,102.3568154,111.2071851,106.8663593,108.73116,112.5327813,117.4663313,113.6114542,118.1354027,130.6896478,123.1692519,118.3988149,110.2985764,107.5537386,121.6225633,118.0792829,123.9196942,141.6786759,159.0651574,165.2362928,174.0234982,175.7370562,183.2416294,170.2624989,199.4479636,209.0022901,214.7189649,221.0099588,212.8854582,193.5083476,184.7221029,187.8932671,188.5532665,176.1032858,174.380762,198.699159
Honduras,HND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.0299419,21.92588433,22.07607995,24.71964895,24.74835886,26.81608179,30.07546141,30.54673132,31.61719233,30.86826116,34.10788382,30.50615595,28.20672654,33.09589222,44.07926535,39.6797153,38.1676572,39.26325664,39.87025345,41.74248932,45.24859914,41.75006526,30.32094492,31.9129683,34.34835477,32.70950541,30.1550607,27.51654068,30.90309458,35.78033624,39.29201376,40.79774237,42.8478473,47.5773545,55.80432557,54.01375472,60.69144296,61.84571151,64.2539104,67.19714566,66.41998159,64.56137151,65.2668724,68.15424968,77.03877529,77.4839263,77.07719305,81.56162338,84.42367851,57.3747552,63.68293204,70.95921592,70.28541699,68.36455893,65.41244255,62.0976479,57.10161217,58.71925624,62.09634565,58.10907704,50.52482903,61.917341
Heavily indebted poor countries (HIPC),HPC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,24.81761379,24.8836088,23.87851414,23.07053112,21.97010404,22.42984581,26.59536313,25.143282,29.72878775,30.18306455,30.34229592,29.75835834,30.44776626,30.55310012,29.00858587,29.4064505,30.64210768,31.2546937,32.39439543,34.03300032,33.4586379,35.16751313,36.32233582,33.03274906,35.56089577,36.1032852,37.88624609,36.13872596,33.89063808,32.51426398,29.77319821,28.20289682,32.52428752,31.69146188,27.04572722,31.30036797
Croatia,HRV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.48835866,36.75222643,43.84549525,35.85480754,36.1362647,39.52654565,42.29816462,45.2683899,45.91032839,45.05065231,45.06849593,46.01953648,45.88145722,46.18711607,37.83986569,37.32327052,39.9172685,40.53081091,41.75554211,43.08211536,45.48869762,45.76666093,48.52399625,50.2713818,51.00596992,48.50338549,52.74852333
Haiti,HTI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.47622695,27.5477134,34.50467072,29.4960447,24.96617704,37.9069165,24.71291342,28.7142552,28.89574892,26.4415065,26.62031525,29.69936755,20.05977897,20.78739723,20.63390977,29.35650544,25.87457651,25.79163445,28.48575069,25.03972067,27.21730044,24.18038401,36.1515823,32.25012913,30.60314784,29.81092431,31.39703762,30.27649884,33.54010793,34.68699027,36.4481561,37.4478782,29.76288488,29.93181607
Hungary,HUN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.59327337,27.82667574,30.36925837,31.05945742,39.19622485,41.40941732,46.94329995,54.49971454,58.38211939,70.54871146,66.16774793,60.18313559,60.28498886,63.88404694,65.29789423,75.22804813,77.67868554,79.14437916,70.77564397,76.35760956,80.35548631,79.76926699,78.93528785,81.27112978,79.7939941,77.99918943,79.30895155,79.50569851,79.2369966,76.79978656,81.2447369
IBRD only,IBD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.13875729,11.91720727,11.13593291,11.59808667,10.70164757,10.23404028,10.73753075,10.79591665,10.93069322,10.65669642,11.12195061,11.43497659,11.53194117,12.43747556,16.28890387,17.56253146,16.79213821,17.25575369,16.94891458,17.35487103,19.71665498,20.53600857,19.41806357,18.07717208,17.53360574,17.28419633,16.0776818,16.46033631,18.26775814,19.18722733,18.29867018,18.34840205,24.34931282,21.83310902,21.56177846,22.45856084,22.06107711,22.55529293,21.98769099,22.56343393,24.48284232,24.38500969,25.48926389,26.94628778,29.07435908,28.86209716,28.90059396,28.69044038,29.3681127,25.11317985,26.23997447,27.13624658,26.98877262,26.57691318,26.02985083,23.84077913,22.97938794,23.72669384,24.90597035,23.85027332,22.07695035,24.39360923
IDA & IBRD total,IBT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.60453687,12.59961466,11.81553688,12.20155361,11.63530485,11.25327027,11.57450443,11.69430151,11.72357069,11.41241067,11.82984037,12.15357606,12.15232988,13.08550381,16.76676247,18.17908181,17.69859374,18.0290267,17.86890687,18.24213849,20.54080804,20.40023386,19.13829682,18.0315853,17.61952286,17.42134018,16.38017959,16.93636724,18.41341712,19.35186093,18.48546218,18.61996087,24.3794563,22.13064891,21.99844685,22.87399863,22.53563851,22.98072855,22.36132863,22.80808611,24.45228806,24.53925708,25.50868364,26.92295629,28.84926527,28.7923476,28.80544754,28.79556516,29.43315224,25.32472335,26.40740693,27.28910696,27.02979088,26.6087537,25.9884592,23.88813379,22.9868664,23.77019113,25.06378624,24.065198,22.05244428,24.42644708
IDA total,IDA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,27.81169133,20.51124214,18.24077209,18.38027102,18.89951298,19.10632871,19.41393867,21.26354065,20.29526066,21.54075264,20.92110789,21.95094238,25.07929111,26.11275599,28.16355004,28.67020238,29.10092069,28.89188684,27.39777385,26.05839485,24.29823386,26.66296594,26.07471111,26.98048358,26.47194177,28.21855483,27.95174601,30.30958287,30.40960965,28.17097579,28.67962133,29.39160049,27.47428375,26.95059636,25.36135297,24.49512659,23.08448456,24.28864017,27.17704119,27.00185192,21.6162383,24.64717787
IDA blend,IDB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,18.37068443,18.18631225,16.78493767,17.32697306,18.18545813,19.3189918,16.96176022,18.40769063,17.08674778,16.36090661,14.76075164,16.70858623,14.75346731,18.14798711,19.24742062,24.98102541,24.36891077,23.67887168,25.05752098,22.87036052,23.84247418,14.65517939,13.02015325,12.6151962,13.51496287,14.01819901,15.03024214,15.89121142,15.8908426,18.35307476,17.83459437,18.80644562,20.46303945,20.80869911,20.19261015,22.34403627,23.91879172,25.86505088,22.83549294,18.91307829,17.46690429,21.50197587,19.41691362,22.12918277,16.98494176,18.36896722,19.50075279,22.43177531,22.12131144,21.79429497,21.56679866,24.00726789,19.1240528,18.45593925,17.62812493,16.2021972,16.24637943,17.97469797,21.18103931,22.2613112,15.44667479,18.06988215
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.55766274,13.61412465,5.392854468,9.349289454,13.0651153,5.735976381,22.09559987,16.86718566,15.57685887,14.82707873,15.83832335,16.64215686,18.89570552,19.48055794,21.42043332,21.97350208,20.83249821,20.07921855,20.84762156,23.58971317,22.1798762,25.5468562,26.29719315,28.8138284,22.79564137,20.94070151,20.51393571,22.39744778,22.21290203,22.99432903,25.58610246,26.48830381,27.1199706,23.76857247,25.3656732,27.64642505,26.44019168,28.13461553,43.21805779,27.42978378,30.45956744,30.76106843,26.39184088,23.13883897,27.54460022,29.92066824,25.6224105,25.39353149,28.75311546,21.3530017,22.40224294,23.8526601,24.98851951,24.7137963,24.41419099,20.77746098,18.33234795,19.17819264,22.07156246,19.03624974,15.70417423,18.86195672
IDA only,IDX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.66447676,28.13324631,29.37961687,33.40902647,32.82477533,32.31748844,30.54507585,30.18070005,30.79405488,28.97085323,29.94147411,30.66659032,30.11751985,33.71978266,35.9708422,34.98481608,36.58644251,36.98826117,32.83855276,34.11125709,34.23033964,35.98008481,35.64640692,33.40587701,32.65404509,29.0099127,29.16516503,32.1522801,30.62888481,26.34713025,29.6658662
Isle of Man,IMN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,6.833676657,5.957576405,6.031814896,5.906834458,5.684997747,5.211561589,6.671686852,5.946617673,4.94297347,4.030933823,3.878944276,4.002401341,3.708910336,4.723332826,6.02056925,6.646916056,6.114690211,6.264929324,6.588186608,8.169166374,9.245025716,8.571238135,8.142627901,7.852964463,7.725974551,7.645481198,7.023050239,6.980233152,7.455230361,8.152001813,8.452911276,8.493485781,9.590172117,9.817322332,10.19005946,12.02348067,11.5443186,11.92866955,12.6810009,13.36353343,13.9036866,13.43487512,15.24427901,15.64452227,19.6446891,22.39642292,24.45653908,24.88656893,29.27086318,25.87235027,26.85427325,31.08346869,31.25929106,28.41327065,25.95422274,22.10972471,20.9242508,21.95073212,23.68914073,21.27154523,19.09645489,23.89173153
Not classified,INX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,41.33424996,39.87971884,36.69323079,41.21625525,52.56910757,44.82472051,49.82838385,53.78303734,55.0116429,60.78813478,57.94090638,57.59940707,50.93309599,50.78222215,54.99524305,53.72350537,48.02634575,48.30438638,49.62600817,53.53708955,50.32320938,50.85837999,51.13998716,53.23571533,58.52887135,62.58314563,63.96111976,65.14470187,73.44834033,73.41092911,80.56509808,79.61634993,73.26987725,65.69090922,66.11194573,68.64788841,70.98712848,72.56006864,75.70616173,80.03532545,86.68255609,84.58647054,87.02994802,85.23362801,92.12276928,93.33374577,106.0423329,98.98709685,94.29141688,124.369852,114.428561,95.03124372
"Iran, Islamic Rep.",IRN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.38846321,15.86309608,13.67864427,12.45990773,16.33036736,16.47576065,17.61258652,19.65890018,20.5127542,21.05005853,21.20146958,21.32280651,21.50599211,20.6578109,24.0337572,35.3798875,28.23007619,29.09277485,22.22002837,16.05949086,28.7466481,27.94338273,20.97324678,24.19628935,16.6206987,14.28879576,10.41323818,8.727449927,14.29881843,18.10775607,23.8018259,30.36985136,27.23333658,20.63075268,13.32294398,13.46800421,15.02616891,15.37162725,16.54483873,15.59339094,19.7901899,21.23224612,23.7587844,26.05163294,26.04692907,24.10967608,23.29832346,21.04369452,21.65227532,20.98809109,19.37099045,16.28610167,21.61404648,21.90381118,22.52074775,20.70175415,19.22613892,22.0091825,28.16714864,27.27046708,24.38555566,21.53460206
Iraq,IRQ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,20.18943596,22.99473068,21.48229281,24.60776749,31.57399512,42.57353496,35.91264543,40.83336178,31.64885279,31.16358622,31.56232761,62.29278481,66.43805988,32.9316219,29.66414449,29.81654432,26.43734644,26.12727273,22.81213656,22.87006502,7.427963488,2.500730243,1.338738094,0.4691480005,0.06401637121,0.01562247288,0.01772670921,42.34115834,54.34417187,60.67971899,49.63282142,61.50686531,49.19199647,76.84180506,63.96306859,61.39466973,38.61857708,28.19301393,30.72723605,39.28726856,34.08065041,27.75380518,29.10024923,27.74648187,30.04076041,35.07762216,26.47979651,25.86484898,24.99914974,30.93807022,29.43307424,24.17608402
Iceland,ISL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,42.75533981,43.35162702,36.37233378,37.16137577,40.63131218,41.15429989,33.75933439,33.30014467,33.16258951,36.35163438,35.06870035,35.66678736,36.46551113,37.08763159,37.60652588,39.60804013,34.32797356,34.90749556,32.27352692,30.91377067,31.96444761,32.16074124,30.02922511,29.27096875,30.26440089,31.54919579,35.30622308,35.07149395,38.11497066,36.97308135,39.00910142,37.79384465,33.91681119,35.57706872,38.02192311,42.09222857,47.13059123,41.8308122,42.3876243,40.67493813,41.90016434,46.86316549,49.15942075,45.54177209,45.14649394,44.16648646,40.84898734,41.24670697,43.32550475,39.84635772,35.00852714,39.98332973
Israel,ISR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.73443867,32.86768828,31.4429346,30.12225683,34.07775057,34.69701578,32.72246657,34.67371531,34.2210873,37.78996619,39.62147288,39.45565658,40.24311343,38.32872968,30.05579433,32.28174736,34.89707759,35.42222357,31.40743303,30.29022964,28.04105109,28.08902666,27.31812806,29.02104382,27.04794045,23.20769157,25.50393195
Italy,ITA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,14.93530982,14.81603492,15.50928129,17.95921996,22.27887663,18.66819227,21.14744828,20.42988197,19.58943128,21.32519001,22.78655686,23.61668752,22.38831723,19.85677886,21.43105134,21.5245621,17.45942582,17.5785579,17.5331135,18.53611086,18.0623119,16.84242795,17.43452167,17.36013312,18.58394036,21.01206464,19.17401611,20.43871543,21.02978594,21.42004911,24.77785773,24.38579296,23.65045696,22.84665187,23.42050197,24.69991838,26.99469075,27.70041338,27.6301011,23.01960005,26.93213852,28.27305899,27.27547801,26.23433632,26.21328696,26.70219379,26.03971207,27.87044263,28.94999704,28.2765605,25.84304887,30.31331774
Jamaica,JAM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.05084354,34.99795065,34.92223502,34.03866182,38.97769914,36.86635945,35.86928772,36.8053885,42.07263065,43.45723784,37.41671258,40.93886463,41.06733375,41.13029827,45.90589107,45.61221526,37.89126383,28.38235888,37.3307637,50.63205365,51.04020238,55.80659142,48.64242816,43.0275104,61.61030104,65.69387404,45.88652171,46.26743691,47.78635026,52.39798463,51.87699654,51.39145014,63.21978269,38.75790218,55.84718658,56.37600152,52.47433123,48.39558976,46.04199619,45.19513981,50.72296035,49.26357753,49.08480411,51.53716185,51.77407931,55.21465822,60.61407356,61.51573114,71.63409675,52.40552812,49.58513369,53.45320633,51.85636689,52.6836888,53.48633897,46.19585618,44.64172141,48.86610995,51.41405776,52.07452689,41.77462747,45.77832327
Jordan,JOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,79.77785614,82.90845886,79.83151012,86.73791349,85.30345952,98.54342123,94.2791346,81.33885593,79.54652563,76.25596265,53.53715688,57.71198671,64.67909431,74.39703154,89.61283546,79.87153482,81.41203468,80.15010555,70.4739311,72.86147581,78.18022437,71.48951395,64.25729794,61.15958846,68.50150866,67.15118563,66.61760377,68.33455531,82.43211509,94.20431119,87.87305394,91.75933329,84.86242939,67.07652629,67.225535,72.14910185,72.62960232,70.15592434,67.80642665,59.02554381,54.83815248,55.36323137,52.83679954,48.81434159,41.70014965,51.13608795
Japan,JPN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,9.205921895,8.689088928,7.9980585,9.67583299,13.86579817,12.32932489,12.32943516,11.07478775,9.06720827,12.05442573,14.10068222,13.50779505,13.3725078,11.76279758,11.94736118,10.70284639,7.238754507,7.168959033,7.610886457,8.760422465,9.442966787,8.287870196,7.637724879,6.936003279,6.970479106,7.573634501,8.938123142,9.399821984,8.629380124,8.320091715,9.098877381,9.482804509,9.591676459,9.860323691,10.8780888,12.41405886,14.35900205,15.52745068,16.89393316,11.97060079,13.57996924,15.42049847,16.0561363,18.19461192,20.01277922,17.99064852,15.25227761,16.83177447,18.30604619,17.73444237,15.80015735,18.9523103
Kazakhstan,KAZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.33167081,46.73912674,47.1170013,43.54854613,36.00476836,37.44269403,34.85997945,40.11705585,49.09726583,46.9540499,47.04104489,43.04631033,43.90878928,44.56814477,40.47822896,42.84881221,37.14841971,33.92764502,29.8940864,26.65319426,29.61406945,26.79057161,25.63027656,24.5330208,28.46770794,24.427635,25.90273809,28.41962945,26.49753557,23.99704961
Kenya,KEN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,33.67010454,31.12995175,30.12515389,28.96276466,29.21223094,30.69585598,30.87280225,29.37301227,29.29735993,28.08870116,30.66391925,35.18910791,28.72707946,28.669014,40.89752051,34.51158185,31.75563773,31.5930964,38.68802232,31.61102051,35.89983172,33.82030444,31.55827115,28.21277299,32.05400493,30.14650159,29.89303032,26.39754666,27.60376853,30.1233478,31.32830772,28.5560669,26.67049591,33.95485119,34.22584439,39.15404042,32.11150875,31.37072951,28.72798111,27.35953979,31.72147324,33.01525966,30.27469965,30.04545059,32.86674477,35.96983595,32.25154548,31.97579751,34.90454109,27.17024632,30.2699277,36.8527289,31.7587443,29.67246196,29.6976849,25.19865079,21.61527477,23.25839793,21.87277784,20.33147006,17.59436654,20.10003968
Kyrgyz Republic,KGZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.53271028,36.64864865,47.6055578,41.17504249,40.06839058,42.35712383,56.5576748,46.19024497,58.02600245,56.99655342,47.58306978,37.02233922,43.3393749,45.25165909,51.25982107,56.77844819,79.02936816,84.14540898,92.55712613,78.68080621,81.67852782,81.64136325,95.27173687,91.77663169,87.67752949,75.77197023,69.99816514,66.36460445,67.2738299,64.13892235,52.16427562,69.07959678
Cambodia,KHM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.97309253,18.66666692,22.94372135,20.7843123,15.69343204,12.5,12.8125,10.08902086,10.72386096,10.55155883,7.7694235,,,,,,,,,,,,,,,,,,,,,,,32.66718415,38.67607256,46.58254651,43.79756006,45.31770888,44.38132721,53.6327019,61.76329887,61.59980449,64.27080295,66.56034186,70.90552236,72.74722281,76.02120838,72.94217882,67.77700868,55.91771187,59.52093544,59.50108761,62.70767297,67.65855087,67.00875814,66.14564324,65.66850405,64.10581574,63.30288532,62.46522725,62.4611925,67.61144273
Kiribati,KIR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,39.40045535,39.30081886,23.80104138,27.81329467,35.70154578,38.19935323,46.2,59.59137642,45.35027027,70.14947368,66.256,60.29238095,51.95125,46.12695652,42.93617021,103.5058824,83.24631579,89.29642857,109.2952727,94.70360656,123.3207692,103.373913,81.88093333,104.1436842,92.4,91.36,80.14,93.86915888,93.20741379,97.78827869,110.0137111,93.04520641,91.00839304,111.2942439,85.44319362,83.98181084,84.77362609,88.39034141,78.97716467,87.05949856,90.99952606,93.80898598,103.7707708,107.9121418,109.4780191,103.3918543,88.43665163,101.6202532,83.01084513,95.79100145
St. Kitts and Nevis,KNA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,11.96478591,13.9542592,15.60535665,14.65766635,12.38339868,14.32523454,18.21592721,19.67874543,22.63571386,22.45220771,21.12207681,23.01337987,21.44246315,27.65364645,33.30044276,31.32895785,28.34904096,27.87656988,29.22180922,30.88978252,37.09166245,37.19141209,32.86108793,30.02654226,28.4638376,25.78540492,28.13931629,28.18489734,26.21437628,25.55509048,25.75597264,26.0485044,24.68703701,23.24620782,24.59514719,26.73976999,27.85200149,29.17752303,28.96079095,27.17193082,32.15599115,30.43605617,28.58028499,29.77676402,33.26137842,33.04172823,35.02545491,36.4823456,47.87446723,40.94826746,44.29585958,52.22858168,51.3642764,46.66003384,42.78302103,36.14293286,33.47115855,36.18671087,37.27557467,36.4812779,32.67445454,38.45684471
Kuwait,KWT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,23.09746328,24.3559719,28.44036697,26.07781283,28.91809909,24.11575563,18.66406272,20.66256831,22.168194,13.84211943,26.01089687,32.55462666,43.44284443,39.8658631,28.81663437,34.29789473,38.47805438,52.36385887,49.35217329,44.64112065,42.74458212,48.01251531,37.12301171,42.93979323,41.36975202,58.07205118,125.7109153,54.21779878,44.28584998,42.33062503,41.96502299,39.18719708,39.59073284,51.09719851,39.43422358,30.14615006,35.54205607,36.60914582,34.46366491,32.3805283,28.2666192,24.16735947,28.31746499,25.92390673,29.37743063,30.35442211,25.89199206,26.27954756,26.74516775,31.53080162,44.93332521,48.52718291,46.64373086,45.61996345,44.88951147,,
Latin America & Caribbean (excluding high income),LAC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,13.03842206,12.72989549,12.02577516,12.8597514,10.98992046,10.0938589,10.7312563,10.78855159,11.24231015,11.20783936,11.32403539,11.97761116,12.10471599,11.82730009,14.20239093,13.53808859,12.77791231,12.44024902,12.46834067,13.40457559,14.26042137,13.65807275,12.15322625,12.21766439,12.1881149,11.84517573,11.9400923,12.22454392,13.58607897,13.37256853,13.554049,13.95252641,15.03631745,14.32220336,14.83936109,15.1643689,15.48318976,16.51308748,17.2897757,18.83212024,19.88878387,20.05223126,20.85429229,21.30451372,21.93173892,21.22391679,21.35621421,21.21521207,22.21049947,18.7394743,19.56663653,20.31096617,20.95471982,21.23819246,21.29413132,22.39276273,21.81833855,21.52228834,24.20264584,23.96845364,23.54930765,27.55725117
